,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol,tick_count
2019-01-09 03:00:00+00:00,1.14518,1.14571,1.14518,1.14566,1.14516,1.14568,1.14515,1.14562,2215.9599961042404,2048.8399996757507,773
2019-01-09 03:15:00+00:00,1.14567,1.14597,1.14555,1.14557,1.14561,1.14593,1.14552,1.14553,1931.1200028657913,1945.0899913311005,736
2019-01-09 03:30:00+00:00,1.14557,1.14599,1.14554,1.1458,1.14554,1.14596,1.1455,1.14576,1453.820001244545,1845.929995417595,707
2019-01-09 03:45:00+00:00,1.1458,1.14589,1.14544,1.14546,1.14575,1.14585,1.1454,1.14543,1543.3399993181229,1293.8000016212463,655
2019-01-09 04:00:00+00:00,1.14546,1.1456,1.14523,1.14536,1.14541,1.14556,1.1452,1.14531,1406.5999921560287,1381.5000019073486,572
2019-01-09 04:15:00+00:00,1.14534,1.14545,1.14523,1.14541,1.1453,1.14542,1.14521,1.14537,1079.739997267723,1154.5100010633469,465
2019-01-09 04:30:00+00:00,1.14542,1.14566,1.1454,1.14551,1.14539,1.14562,1.14536,1.14547,1094.779998421669,1268.9999965429306,509
2019-01-09 04:45:00+00:00,1.14551,1.14601,1.14538,1.14601,1.14547,1.14597,1.14536,1.14597,2263.569995164871,1885.3100000619888,895
2019-01-09 05:00:00+00:00,1.14601,1.14636,1.14589,1.14595,1.14598,1.14632,1.14586,1.1459,2387.5899959802628,2034.0999912023544,917
2019-01-09 05:15:00+00:00,1.14594,1.14597,1.14574,1.14584,1.1459,1.14595,1.14569,1.1458,1877.849993944168,1523.050000667572,678
2019-01-09 05:30:00+00:00,1.14585,1.14594,1.14573,1.14587,1.14583,1.14591,1.14569,1.14583,1576.1000010967255,1184.3399988412857,564
2019-01-09 05:45:00+00:00,1.14588,1.14643,1.14582,1.14608,1.14583,1.1464,1.14578,1.14606,2062.0299923419952,2113.529999434948,857
2019-01-09 06:00:00+00:00,1.14609,1.14611,1.14559,1.14564,1.14606,1.14607,1.14555,1.1456,2103.9299944639206,2008.0999994277954,863
2019-01-09 06:15:00+00:00,1.14564,1.14652,1.14563,1.14634,1.1456,1.14648,1.1456,1.1463,2126.5599994659424,2094.5000002384186,910
2019-01-09 06:30:00+00:00,1.14633,1.14641,1.14569,1.14603,1.14629,1.14637,1.14565,1.146,1651.0699988603592,1450.3300013542175,680
2019-01-09 06:45:00+00:00,1.14603,1.14615,1.14588,1.14589,1.14599,1.14611,1.14585,1.14586,1563.9899997711182,1284.8799999952316,666
2019-01-09 07:00:00+00:00,1.1459,1.14646,1.14544,1.14643,1.14587,1.14644,1.14541,1.14639,4446.309992432594,3810.2199968099594,1793
2019-01-09 07:15:00+00:00,1.14644,1.14679,1.14612,1.14664,1.14639,1.14675,1.14609,1.1466,3773.9099867343903,4019.4199928045273,1585
2019-01-09 07:30:00+00:00,1.14665,1.14699,1.14638,1.14669,1.14659,1.14697,1.14635,1.14665,4759.069994091988,5109.729994893074,1886
2019-01-09 07:45:00+00:00,1.14669,1.14787,1.14637,1.14659,1.14665,1.14784,1.14634,1.14656,6200.609998226166,5886.45999789238,2501
2019-01-09 08:00:00+00:00,1.14658,1.14728,1.1461,1.14636,1.14657,1.14725,1.14607,1.14634,6759.90000128746,5634.39999294281,2643
2019-01-09 08:15:00+00:00,1.14637,1.14677,1.14618,1.14639,1.14636,1.14673,1.14614,1.14637,5609.639994502068,5419.909997463226,2183
2019-01-09 08:30:00+00:00,1.1464,1.1472,1.14626,1.14707,1.14637,1.14718,1.14622,1.14703,5817.949992418289,6270.919990539551,2364
2019-01-09 08:45:00+00:00,1.14706,1.14761,1.14623,1.14633,1.14703,1.14759,1.1462,1.14629,5694.929997563362,6012.029987812042,2337
2019-01-09 09:00:00+00:00,1.14632,1.14659,1.14567,1.14629,1.14629,1.14656,1.14564,1.14626,6990.3499965667725,6582.620006918907,2622
2019-01-09 09:15:00+00:00,1.14629,1.14695,1.14626,1.14684,1.14626,1.14693,1.14623,1.14682,6068.189994692802,4490.939991950989,2095
2019-01-09 09:30:00+00:00,1.14685,1.14717,1.14629,1.14671,1.14681,1.14715,1.14627,1.14669,5647.499996542931,4185.839991688728,1922
2019-01-09 09:45:00+00:00,1.14671,1.14671,1.14561,1.14609,1.14669,1.14669,1.14559,1.14603,5403.020001649857,5422.839983344078,1963
2019-01-09 10:00:00+00:00,1.14609,1.14633,1.14564,1.1459,1.14605,1.1463,1.14561,1.14586,5598.9399873018265,6336.399995326996,2202
2019-01-09 10:15:00+00:00,1.14591,1.14606,1.14568,1.14578,1.14587,1.14602,1.14565,1.14575,4420.419994235039,4974.95999789238,1646
2019-01-09 10:30:00+00:00,1.14577,1.14589,1.14471,1.14494,1.14575,1.14587,1.14469,1.1449,6480.499994277954,6567.849990844727,2395
2019-01-09 10:45:00+00:00,1.14494,1.14525,1.14456,1.14525,1.1449,1.14522,1.14452,1.14522,4127.519999861717,5186.999999761581,1879
2019-01-09 11:00:00+00:00,1.14525,1.14555,1.145,1.1451,1.14522,1.14553,1.14498,1.14508,4195.529995560646,4409.009999036789,1695
2019-01-09 11:15:00+00:00,1.14511,1.14527,1.14464,1.14477,1.14509,1.14526,1.14461,1.14474,3970.9199917316437,4486.299996614456,1566
2019-01-09 11:30:00+00:00,1.14475,1.14525,1.14391,1.14496,1.14473,1.14522,1.14389,1.14493,4896.6699994802475,4966.769997358322,1840
2019-01-09 11:45:00+00:00,1.14495,1.14565,1.14489,1.14565,1.14493,1.14562,1.14486,1.14561,4512.839994549751,5146.669989943504,1807
2019-01-09 12:00:00+00:00,1.14565,1.14566,1.14492,1.14539,1.1456,1.14565,1.1449,1.14536,4849.6199959516525,4952.189994454384,1801
2019-01-09 12:15:00+00:00,1.14539,1.1454,1.14473,1.14502,1.14535,1.14538,1.1447,1.145,4516.1699830293655,3229.2900027036667,1413
2019-01-09 12:30:00+00:00,1.14502,1.14517,1.14467,1.14499,1.14499,1.14514,1.14464,1.14497,3669.1299930810933,3602.079992413521,1422
2019-01-09 12:45:00+00:00,1.14499,1.1459,1.14463,1.14505,1.14496,1.14587,1.1446,1.14504,6607.109992027283,6380.449995875359,2526
2019-01-09 13:00:00+00:00,1.14506,1.14581,1.14481,1.14545,1.14504,1.14579,1.14478,1.14542,6485.349988818169,5923.449992418289,2327
2019-01-09 13:15:00+00:00,1.14544,1.14559,1.14495,1.14515,1.14541,1.14555,1.14491,1.14511,5838.2399944067,5304.669988274574,2068
2019-01-09 13:30:00+00:00,1.14516,1.14634,1.14492,1.14633,1.14514,1.14631,1.14491,1.14631,6379.189993858337,7137.099992752075,2448
2019-01-09 13:45:00+00:00,1.14635,1.14646,1.14576,1.14625,1.14631,1.14642,1.14573,1.14621,7187.959989309311,7769.259984374046,2663
2019-01-09 14:00:00+00:00,1.14624,1.14755,1.14619,1.14699,1.14621,1.14752,1.14615,1.14697,8451.389993548393,7474.099994301796,3084
2019-01-09 14:15:00+00:00,1.14699,1.14728,1.14655,1.14678,1.14696,1.14726,1.14652,1.14675,24025.880019307137,7599.6899873018265,2631
2019-01-09 14:30:00+00:00,1.14677,1.15211,1.14667,1.15098,1.14675,1.15209,1.14665,1.15096,12392.829979300499,11911.619988955557,5682
2019-01-09 14:45:00+00:00,1.151,1.15256,1.151,1.15249,1.15096,1.15254,1.15096,1.15245,12278.740008711815,10027.400001168251,4946
2019-01-09 15:00:00+00:00,1.15244,1.15401,1.15218,1.15381,1.15242,1.15398,1.15213,1.1538,10831.349991321564,10519.269993066788,4664
2019-01-09 15:15:00+00:00,1.15381,1.15408,1.15294,1.15302,1.15379,1.15405,1.1529,1.15298,11430.95999443531,9985.549992442131,4483
2019-01-09 15:30:00+00:00,1.15302,1.15314,1.15213,1.15219,1.15297,1.1531,1.15209,1.15217,10719.929978370667,10948.579988837242,4503
2019-01-09 15:45:00+00:00,1.1522,1.15242,1.15089,1.15105,1.15216,1.15239,1.15086,1.15102,11623.589986920357,10231.749996617436,4638
2019-01-09 16:00:00+00:00,1.15105,1.15201,1.15095,1.15193,1.15103,1.15197,1.15092,1.15189,10445.580005049706,10722.959976315498,4449
2019-01-09 16:15:00+00:00,1.15193,1.15269,1.15137,1.15219,1.1519,1.15266,1.15134,1.15217,7167.519992232323,7911.35997903347,3114
2019-01-09 16:30:00+00:00,1.15218,1.15379,1.15203,1.15365,1.15216,1.15377,1.152,1.15361,9354.719995379448,8587.749986886978,3745
2019-01-09 16:45:00+00:00,1.15365,1.15365,1.15241,1.15243,1.15361,1.15361,1.15238,1.15239,7751.9199732095,7289.829983115196,2997
2019-01-09 17:00:00+00:00,1.15243,1.15284,1.15215,1.15271,1.1524,1.1528,1.15212,1.15266,6172.3299770355225,5446.879982829094,2500
2019-01-09 17:15:00+00:00,1.1527,1.15319,1.15228,1.15319,1.15266,1.15316,1.15224,1.15316,4980.2899886369705,5530.1799792051315,2023
2019-01-09 17:30:00+00:00,1.15319,1.15339,1.15278,1.15304,1.15316,1.15335,1.15275,1.15301,4413.129986524582,4940.549984335899,1820
2019-01-09 17:45:00+00:00,1.15304,1.1535,1.15275,1.1533,1.153,1.15345,1.15273,1.15325,6654.739981174469,6587.849980615079,2523
2019-01-09 18:00:00+00:00,1.1533,1.15374,1.15308,1.15321,1.15327,1.1537,1.15304,1.15316,6273.339982748032,6354.199991226196,2512
2019-01-09 18:15:00+00:00,1.15319,1.15349,1.15289,1.15328,1.15315,1.15345,1.15286,1.15324,5953.809983968735,5985.289987325668,2152
2019-01-09 18:30:00+00:00,1.15328,1.15373,1.15304,1.15337,1.15324,1.15372,1.15301,1.15332,4463.75998044014,4653.499988913536,1691
2019-01-09 18:45:00+00:00,1.15336,1.15408,1.15336,1.15368,1.15332,1.15406,1.15332,1.15362,4920.489985942841,5453.819981217384,2021
2019-01-09 19:00:00+00:00,1.15366,1.15582,1.15296,1.15382,1.15362,1.15578,1.15291,1.15377,9709.169987082481,9899.399975948036,4554
2019-01-09 19:15:00+00:00,1.15382,1.15516,1.15301,1.15472,1.15378,1.15513,1.15297,1.15469,8151.789975762367,8817.669970273972,3815
2019-01-09 19:30:00+00:00,1.15472,1.15494,1.15373,1.15389,1.15468,1.1549,1.1537,1.15386,7166.029983878136,7726.939977645874,3029
2019-01-09 19:45:00+00:00,1.15391,1.15447,1.15345,1.15433,1.15387,1.15443,1.15341,1.15431,7197.55998301506,6553.6599752902985,2621
2019-01-09 20:00:00+00:00,1.15433,1.15493,1.15429,1.15469,1.1543,1.15489,1.15426,1.15465,5785.81997358799,6799.309971570969,2418
2019-01-09 20:15:00+00:00,1.15468,1.15487,1.15443,1.15472,1.15465,1.15484,1.15439,1.15467,4787.119992136955,4810.7099759578705,1895
2019-01-09 20:30:00+00:00,1.15471,1.15537,1.15449,1.155,1.15467,1.15533,1.15446,1.15495,5646.9399889707565,5401.439975261688,2305
2019-01-09 20:45:00+00:00,1.15499,1.15547,1.15465,1.15545,1.15496,1.15544,1.15462,1.15542,4712.129981637001,3736.2299849763513,1797
2019-01-09 21:00:00+00:00,1.15546,1.15551,1.15518,1.15522,1.15544,1.1555,1.15513,1.15518,1477.7299961522222,1469.6099921241403,755
2019-01-09 21:15:00+00:00,1.15522,1.15522,1.15472,1.15472,1.15518,1.15518,1.15468,1.15469,1442.3699927330017,1389.769993185997,605
2019-01-09 21:30:00+00:00,1.15473,1.15487,1.15436,1.15439,1.15468,1.15483,1.15431,1.15433,2464.069987297058,2266.929988384247,1014
2019-01-09 21:45:00+00:00,1.15439,1.15458,1.15422,1.1543,1.15433,1.15452,1.15416,1.15417,2208.4999910593033,2174.3499908447266,1161
2019-01-09 22:00:00+00:00,1.1543,1.15495,1.15409,1.15467,1.15419,1.15472,1.15386,1.15435,865.4800021648407,728.8000020608306,564
2019-01-09 22:15:00+00:00,1.15468,1.15468,1.15414,1.15448,1.15434,1.15452,1.15405,1.15439,913.8300038576126,964.1399976015091,601
2019-01-09 22:30:00+00:00,1.15449,1.15479,1.1543,1.15452,1.15438,1.15457,1.15425,1.15436,1354.5299979448318,1271.7500002384186,928
2019-01-09 22:45:00+00:00,1.15454,1.15505,1.15454,1.155,1.15437,1.15498,1.15437,1.15485,1390.7000001445413,1370.0399930775166,873
2019-01-09 23:00:00+00:00,1.155,1.15547,1.15489,1.15497,1.15485,1.1554,1.15483,1.15491,2518.3600009679794,2877.1199951171875,1447
2019-01-09 23:15:00+00:00,1.15498,1.15511,1.15483,1.15502,1.15491,1.15506,1.15479,1.15498,1168.8899964094162,1208.0199965238571,516
2019-01-09 23:30:00+00:00,1.15503,1.15515,1.15491,1.15502,1.15497,1.15512,1.15485,1.15499,1156.8399958610535,931.179997086525,499
2019-01-09 23:45:00+00:00,1.15502,1.15552,1.155,1.15546,1.155,1.15548,1.15495,1.15541,2032.0199955701828,2099.9299898147583,861
2019-01-10 00:00:00+00:00,1.15545,1.15591,1.1551,1.15567,1.15541,1.15587,1.15507,1.15562,3438.239994764328,3116.0899996757507,1425
2019-01-10 00:15:00+00:00,1.15567,1.15567,1.15506,1.15511,1.15562,1.15563,1.15501,1.15508,3113.6999925374985,2663.0499991178513,1185
2019-01-10 00:30:00+00:00,1.15511,1.15546,1.15508,1.15546,1.15508,1.15543,1.15506,1.15542,2163.120000720024,1998.8399931192398,883
2019-01-10 00:45:00+00:00,1.15546,1.15583,1.15528,1.15557,1.15541,1.15579,1.15525,1.15554,3478.6499975919724,3277.989994287491,1347
2019-01-10 01:00:00+00:00,1.15557,1.1561,1.15466,1.15466,1.15554,1.15607,1.15464,1.15464,5120.629987359047,5015.21999001503,2130
2019-01-10 01:15:00+00:00,1.15466,1.15517,1.15443,1.15471,1.15465,1.15514,1.15441,1.15467,4468.699996948242,4211.619990706444,1842
2019-01-10 01:30:00+00:00,1.15471,1.15489,1.15437,1.15474,1.15467,1.15485,1.15433,1.1547,4564.98999607563,4397.409994125366,1829
2019-01-10 01:45:00+00:00,1.15473,1.15548,1.15473,1.15542,1.15471,1.15543,1.15471,1.15537,3263.089996099472,3970.4599875211716,1447
2019-01-10 02:00:00+00:00,1.15543,1.15548,1.15517,1.15517,1.15539,1.15545,1.15513,1.15515,2706.889993786812,2883.0799894332886,1186
2019-01-10 02:15:00+00:00,1.15517,1.15519,1.1549,1.15504,1.15514,1.15516,1.15486,1.15499,2552.709995865822,2778.7099945545197,1078
2019-01-10 02:30:00+00:00,1.15503,1.15556,1.15498,1.15549,1.15499,1.15553,1.15494,1.15546,2357.5099997520447,2921.0699920654297,989
2019-01-10 02:45:00+00:00,1.15549,1.15568,1.15536,1.15549,1.15546,1.15565,1.15533,1.15545,2081.2999955415726,2033.8699971437454,895
2019-01-10 03:00:00+00:00,1.15548,1.15645,1.15548,1.15634,1.15544,1.15642,1.15544,1.1563,3173.4000004529953,3260.4399905204773,1363
2019-01-10 03:15:00+00:00,1.15633,1.15683,1.1563,1.15643,1.1563,1.15681,1.15627,1.1564,2853.749998688698,3279.2200001478195,1389
2019-01-10 03:30:00+00:00,1.15644,1.157,1.15635,1.15654,1.15641,1.15697,1.15631,1.15651,2896.0400021076202,2672.1199976205826,1204
2019-01-10 03:45:00+00:00,1.15654,1.15701,1.15647,1.15695,1.1565,1.15696,1.15644,1.15691,3243.1600004434586,2757.5799946784973,1260
2019-01-10 04:00:00+00:00,1.15694,1.15694,1.15644,1.15655,1.15692,1.15692,1.15641,1.15653,2465.1899971961975,2156.709995508194,959
2019-01-10 04:15:00+00:00,1.15655,1.15665,1.15633,1.15633,1.15653,1.15662,1.1563,1.15632,1589.48999273777,1407.0099948644638,707
2019-01-10 04:30:00+00:00,1.15633,1.15639,1.15598,1.15625,1.15631,1.15636,1.15595,1.15621,2155.0199995040894,2322.489995956421,1010
2019-01-10 04:45:00+00:00,1.15625,1.15626,1.15584,1.15587,1.15621,1.15624,1.1558,1.15584,2050.189998269081,2558.429995536804,1105
2019-01-10 05:00:00+00:00,1.15586,1.15587,1.1555,1.15564,1.15584,1.15585,1.15547,1.15559,2519.709993958473,2129.24999833107,1016
2019-01-10 05:15:00+00:00,1.15564,1.15587,1.15539,1.15544,1.15559,1.15584,1.15534,1.1554,1876.000000834465,2070.9299985170364,810
2019-01-10 05:30:00+00:00,1.15544,1.15574,1.15538,1.15565,1.15539,1.1557,1.15535,1.15563,1637.509999871254,1882.6199995279312,736
2019-01-10 05:45:00+00:00,1.15565,1.1563,1.15564,1.15607,1.15562,1.15627,1.15561,1.15604,2194.8900014162064,2847.8999930620193,1048
2019-01-10 06:00:00+00:00,1.15607,1.15614,1.15577,1.15593,1.15605,1.15613,1.15573,1.15589,2072.2999982833862,2015.6100026369095,885
2019-01-10 06:15:00+00:00,1.15593,1.15599,1.15545,1.15548,1.1559,1.15595,1.15542,1.15544,2336.7499936819077,2254.3199993371964,974
2019-01-10 06:30:00+00:00,1.15547,1.15575,1.15512,1.15559,1.15543,1.15572,1.15508,1.15555,2947.3299988508224,2974.449991941452,1120
2019-01-10 06:45:00+00:00,1.15559,1.15595,1.15523,1.15523,1.15554,1.1559,1.1552,1.1552,3310.6700028181076,3135.7199935913086,1268
2019-01-10 07:00:00+00:00,1.15522,1.15563,1.15432,1.15509,1.15519,1.1556,1.15429,1.15504,6182.459994792938,5240.009997844696,2235
2019-01-10 07:15:00+00:00,1.1551,1.15559,1.15483,1.15517,1.15504,1.15555,1.15481,1.15514,6110.779997944832,5161.859998583794,2254
2019-01-10 07:30:00+00:00,1.15517,1.15557,1.15434,1.15483,1.15514,1.15554,1.15429,1.15479,5992.310003399849,6963.489979863169,2351
2019-01-10 07:45:00+00:00,1.15484,1.15486,1.15347,1.15411,1.15478,1.15483,1.15343,1.1541,7624.359999060631,6883.1000019311905,2968
2019-01-10 08:00:00+00:00,1.15412,1.15536,1.15373,1.15499,1.15409,1.15533,1.1537,1.15495,7553.410003185272,6922.610007047653,3088
2019-01-10 08:15:00+00:00,1.15499,1.1558,1.15453,1.15453,1.15494,1.15578,1.1545,1.1545,6841.690002918243,7148.869999527931,2799
2019-01-10 08:30:00+00:00,1.15453,1.15509,1.15433,1.15459,1.15451,1.15507,1.1543,1.15457,4713.41999566555,3899.459998369217,1960
2019-01-10 08:45:00+00:00,1.1546,1.15493,1.15287,1.15291,1.15457,1.15491,1.15284,1.15287,6242.460008859634,5705.7399924993515,2713
2019-01-10 09:00:00+00:00,1.15291,1.15335,1.15257,1.15275,1.15288,1.15331,1.15256,1.15272,6345.379985570908,6158.789995342493,2642
2019-01-10 09:15:00+00:00,1.15277,1.15303,1.15216,1.15251,1.15275,1.15302,1.15213,1.15249,4845.249992251396,5430.719995737076,2362
2019-01-10 09:30:00+00:00,1.15251,1.15277,1.15208,1.15257,1.15248,1.15273,1.15205,1.15255,4929.939984679222,4883.179993867874,2070
2019-01-10 09:45:00+00:00,1.15257,1.15267,1.15198,1.15245,1.15254,1.15264,1.15195,1.15243,5197.519993901253,5548.499987244606,2161
2019-01-10 10:00:00+00:00,1.15245,1.15301,1.15196,1.15287,1.15242,1.153,1.15193,1.15284,4397.739999055862,5246.829989910126,2004
2019-01-10 10:15:00+00:00,1.15286,1.15327,1.15196,1.15198,1.15284,1.15324,1.15194,1.15197,5056.200004935265,5296.469996333123,2192
2019-01-10 10:30:00+00:00,1.15198,1.15269,1.15179,1.15261,1.15196,1.15266,1.15176,1.15259,3523.7000004053116,4260.069995120168,1645
2019-01-10 10:45:00+00:00,1.15261,1.15319,1.15244,1.15279,1.1526,1.15316,1.15241,1.15276,4730.400012373923,6850.559992551804,1593
2019-01-10 11:00:00+00:00,1.15279,1.15366,1.15269,1.15346,1.15276,1.15363,1.15267,1.15343,4982.85998404026,5890.289988875389,2007
2019-01-10 11:15:00+00:00,1.15348,1.15394,1.15339,1.15359,1.15344,1.15392,1.15336,1.15357,5272.959982872009,4742.31999361515,1795
2019-01-10 11:30:00+00:00,1.15359,1.15365,1.15289,1.15307,1.15356,1.15363,1.15285,1.15304,5403.479994893074,5731.349984407425,2362
2019-01-10 11:45:00+00:00,1.15306,1.15341,1.15261,1.15296,1.15303,1.15338,1.15257,1.15292,4802.749987006187,5280.10998749733,1998
2019-01-10 12:00:00+00:00,1.15294,1.15353,1.1524,1.15347,1.15292,1.1535,1.15237,1.15344,6704.409987069667,6138.869993805885,2312
2019-01-10 12:15:00+00:00,1.15347,1.15357,1.15302,1.15327,1.15345,1.15353,1.153,1.15325,4566.489986181259,4159.609998464584,1629
2019-01-10 12:30:00+00:00,1.15329,1.15394,1.15283,1.15347,1.15326,1.15391,1.15282,1.15344,6089.50998981297,5825.36999642849,2333
2019-01-10 12:45:00+00:00,1.15345,1.15392,1.1531,1.15341,1.15344,1.1539,1.15307,1.15338,5851.729998111725,5831.5799959897995,2171
2019-01-10 13:00:00+00:00,1.1534,1.15391,1.15339,1.1535,1.15338,1.15389,1.15335,1.15347,5701.119985461235,6397.859983563423,2355
2019-01-10 13:15:00+00:00,1.1535,1.15454,1.15314,1.15382,1.15347,1.15451,1.15311,1.1538,7195.519991874695,6982.499989151955,2720
2019-01-10 13:30:00+00:00,1.15382,1.154,1.15294,1.15341,1.15376,1.15396,1.15293,1.15337,7816.329998016357,7481.2499977350235,2996
2019-01-10 13:45:00+00:00,1.1534,1.15352,1.15195,1.15205,1.15337,1.15349,1.15192,1.15204,6149.909986950457,6200.329987406731,2495
2019-01-10 14:00:00+00:00,1.15206,1.15258,1.15166,1.15256,1.15205,1.15256,1.15162,1.15253,7117.5799851715565,6893.919998288155,2790
2019-01-10 14:15:00+00:00,1.15256,1.15311,1.15215,1.15216,1.15253,1.15308,1.15211,1.15213,5324.399995326996,6106.089985489845,2104
2019-01-10 14:30:00+00:00,1.15217,1.15298,1.15215,1.15233,1.15212,1.15295,1.15212,1.1523,8041.199988603592,7353.319989204407,2755
2019-01-10 14:45:00+00:00,1.15234,1.15277,1.15201,1.15259,1.1523,1.15272,1.15198,1.15256,7420.329969763756,6953.849992632866,2785
2019-01-10 15:00:00+00:00,1.15261,1.15277,1.15152,1.152,1.15257,1.15273,1.15149,1.15198,8631.88997232914,8257.209989666939,3201
2019-01-10 15:15:00+00:00,1.152,1.15228,1.15166,1.15193,1.15196,1.15226,1.15163,1.15192,6538.109980225563,6919.039992690086,2443
2019-01-10 15:30:00+00:00,1.15193,1.1525,1.15151,1.15181,1.15191,1.15248,1.15148,1.15177,7684.7799825668335,8257.19998061657,2952
2019-01-10 15:45:00+00:00,1.15182,1.15259,1.15181,1.15226,1.15179,1.15256,1.15178,1.15225,8651.999973773956,8964.829982042313,3364
2019-01-10 16:00:00+00:00,1.15228,1.15236,1.15154,1.15229,1.15227,1.15233,1.15151,1.15226,7247.5799968242645,10624.669981718063,2990
2019-01-10 16:15:00+00:00,1.1523,1.15233,1.15119,1.15125,1.15226,1.15232,1.15116,1.15122,7249.9999796152115,6233.909982323647,2644
2019-01-10 16:30:00+00:00,1.15124,1.15156,1.15105,1.15123,1.15122,1.15152,1.15102,1.15121,6168.629988908768,5851.829986691475,2352
2019-01-10 16:45:00+00:00,1.15124,1.15218,1.15123,1.15167,1.15121,1.15215,1.1512,1.15164,6001.139993071556,5693.499973773956,2179
2019-01-10 17:00:00+00:00,1.15169,1.15186,1.15056,1.15126,1.15164,1.15183,1.15053,1.15123,6998.039985179901,6163.3699806928635,2493
2019-01-10 17:15:00+00:00,1.15127,1.15151,1.15069,1.1511,1.15123,1.15148,1.15065,1.15108,6670.9599940776825,5512.0599846839905,2292
2019-01-10 17:30:00+00:00,1.15111,1.15116,1.15057,1.1506,1.15107,1.15113,1.15054,1.15056,4887.689983010292,4720.579988598824,1787
2019-01-10 17:45:00+00:00,1.1506,1.15128,1.14976,1.15061,1.15057,1.15123,1.14972,1.15057,81100.4700599909,8049.929978847504,3359
2019-01-10 18:00:00+00:00,1.15062,1.15112,1.14981,1.15105,1.15061,1.1511,1.14976,1.15103,7188.169984459877,7149.2899869680405,2978
2019-01-10 18:15:00+00:00,1.15105,1.15136,1.14847,1.14906,1.15101,1.15133,1.14844,1.14902,7824.57998919487,7419.759986400604,3062
2019-01-10 18:30:00+00:00,1.14906,1.15006,1.14875,1.14986,1.14903,1.15002,1.1487,1.14984,6394.459989666939,5961.379984974861,2281
2019-01-10 18:45:00+00:00,1.14984,1.15039,1.14963,1.14982,1.14982,1.15035,1.14959,1.14978,7098.129984021187,7030.029975652695,2668
2019-01-10 19:00:00+00:00,1.14983,1.15037,1.14953,1.15015,1.14978,1.15035,1.14951,1.15011,8048.069975614548,7627.799971342087,2821
2019-01-10 19:15:00+00:00,1.15015,1.15025,1.14982,1.15009,1.15011,1.15023,1.14979,1.15006,3830.579987883568,4077.8099893331528,1579
2019-01-10 19:30:00+00:00,1.15009,1.15017,1.14969,1.15003,1.15006,1.15013,1.14966,1.15,3779.1599806547165,4016.2699949741364,1348
2019-01-10 19:45:00+00:00,1.15003,1.1506,1.1499,1.15001,1.15,1.15056,1.14987,1.14997,5733.179978847504,5383.609984278679,1869
